,Unnamed: 0,state_x,midwest,zip,cbsa_code,city,state_y,team,msa
2256,1747,57,1,53228,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2257,1748,57,1,53227,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2258,1749,57,1,53227,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2259,1750,57,1,53227,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2260,1751,57,1,53227,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2261,1752,57,1,53226,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2262,1753,57,1,53225,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2263,1754,57,1,53225,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2264,1755,57,1,53225,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2265,1756,57,1,53225,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2266,1757,57,1,53223,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2267,1758,57,1,53222,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2268,1759,57,1,53221,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2269,1760,57,1,53221,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2270,1761,57,1,53221,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2271,1762,57,1,53221,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2272,1763,57,1,53221,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2273,1764,57,1,53220,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2274,1765,57,1,53220,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2275,1766,57,1,53219,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2276,1767,57,1,53219,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2277,1768,57,1,53218,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2278,1769,57,1,53218,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2279,1770,57,1,53217,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2280,1771,57,1,53216,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2281,1772,57,1,53216,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2282,1773,57,1,53216,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2283,1774,57,1,53215,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
2284,1775,57,1,53215,33340,MILWAUKEE,WI,MIL,"Milwaukee-Waukesha-West Allis, WI"
